date,pred_cases_mean,pred_cases_q10,pred_cases_q90,pred_icu_mean,pred_icu_q10,pred_icu_q90,pred_deaths_mean,pred_deaths_q10,pred_deaths_q90,pred_hosp_mean,pred_hosp_q10,pred_hosp_q90,beta_mean,tau_i_mean,delta_h_mean,rho_c_mean,q_c_mean,nu_eff,S_mean,V_mean,E_mean,A_mean,I_mean,H_mean,C_mean,R_mean,D_mean,S_q10,V_q10,E_q10,A_q10,I_q10,H_q10,C_q10,R_q10,D_q10,S_q90,V_q90,E_q90,A_q90,I_q90,H_q90,C_q90,R_q90,D_q90,ess,obs_cases,obs_icu,obs_deaths,obs_hosp,raw_cases
2021-04-23,20619.14058183968,14757.197316797905,28089.55579405801,5145.347091049931,3785.272014881859,6923.702101308423,289.7796371472697,213.4722071487202,389.059878180543,12750.934451528406,9543.343842792132,16852.70842179417,0.2780476592331076,0.0025658511391282953,0.027830331489412274,0.4941572726838234,0.23915829904057415,0.0068849999999999875,51976281.69451614,16752081.9121906,625757.3047245045,328922.4465165263,621184.4413478095,10412.367429310461,2540.900047949653,12808337.842432797,81316.29395112162,50358215.80352868,15830622.451582074,521212.24103793566,282279.0636007444,531512.4104460545,8925.459838021869,2216.69033677532,11692119.644504476,74868.13831387815,53541583.11156286,17620361.94830007,729894.4083602768,376695.0895755979,710412.66726377,12006.404536708891,2892.0599814744924,14059045.128891207,88238.28527327027,1880.8374042517773,20468.05105624908,5020.857142857143,217.7142857142857,11534.081632653062,19861.42857142857
2021-04-24,20773.03941855737,14711.485028629504,28901.19890398238,5184.556979112235,3789.7456848525408,6975.860616978977,289.19114078122874,211.43673018096393,384.2750170401324,12743.24560314424,9491.201841064354,17075.94655139325,0.2771313471186635,0.0025511561421949166,0.02769466620365203,0.49650405805117215,0.24057487003738962,0.005005555555555565,51767804.70049401,16971980.217497338,626715.7507870555,330945.7037005641,624385.8123958478,10442.124077418697,2556.4272855221593,12790503.000796761,81653.39608035744,50123049.97764385,16024753.579674318,519894.39574236656,281026.82059374143,528781.6312624912,8891.32879282091,2212.399263665797,11618857.499745607,74806.10619961417,53410844.11500153,17859919.316579938,734841.76712921,379950.60105644795,718132.5270846696,12020.124327254178,2926.570076098361,14006240.77558967,89043.10659063622,1636.8883681387204,20475.65253342778,5035.0,203.8571428571429,11513.673469387755,19298.85714285714
2021-04-25,20883.94650956448,14748.18786556473,29143.741878918678,5212.839369059635,3793.130710069082,7015.062615766149,288.11716815630945,210.8571534722277,386.0136191329769,12701.239782027076,9459.790564176756,17011.396380873386,0.2749449256257688,0.0025370551939906012,0.027562176206621502,0.49867627863427944,0.24216613657055203,0.004121111111111122,51625442.94836792,17127154.337190267,625921.6637981366,332465.0706142582,625786.5325571101,10453.353392577636,2568.48569336796,12775358.342594363,82050.27180163328,49840291.69685786,16200812.10311,518498.9356560029,279283.3004413254,528069.6559675472,8877.671266065658,2216.956990500218,11433872.264149943,74671.86721713588,53496411.01614019,18089075.077562515,733943.0739124654,383238.69548856944,720087.8766300798,12021.566200870824,2909.2055606440326,14057442.58577567,89797.8293782984,1352.1501471201996,20404.833508509782,5044.0,199.0,11425.510204081633,18791.42857142857
2021-04-26,20869.4077876289,14874.186319305849,28912.772637307095,5233.889646990214,3778.485350274029,7102.932406070903,286.48746429795045,210.23851735066958,386.8468291942825,12627.329654032306,9455.86303532481,16951.69490500231,0.27220973189822106,0.0025209824512630588,0.027410990770270306,0.5007761898337568,0.2438178382325435,0.005644999999999997,51423846.53557188,17373131.119617816,621248.6716888569,332374.77255869017,626111.5407460383,10451.554513260133,2580.287026415077,12735229.357492635,82357.14668348453,49572284.0161199,16409275.884346848,519723.84319197614,281926.43110847386,533417.4321237245,8918.27724568583,2231.5182880639413,11447617.693584284,74891.69462044658,53164121.05709024,18426211.369402427,732806.9753228191,384390.2464299024,726933.7686901975,12120.234077446572,2962.4774172752564,14045470.109362978,89798.70783833413,1061.688385841865,20241.232100738012,5041.857142857143,189.57142857142856,11304.489795918367,18204.714285714286
2021-04-27,20667.41495572745,14719.636408309827,28642.40946213102,5240.649069234967,3810.4859350381557,7113.313200211358,284.37179780199347,205.01406728994652,384.37466792333504,12537.794672370876,9406.335978724908,16656.722240994848,0.2690035039109898,0.0025085331519356753,0.027234278279890344,0.5018967992675992,0.2454413302369097,0.010596111111111094,50971190.149871044,17952090.569015946,611166.1429861414,330134.6039924632,624757.2741213455,10441.68657158696,2588.5767741205905,12622441.57197745,82757.79385544514,49134469.34609256,16995819.1428702,512889.7464719884,278773.61786513135,533826.108637431,8894.605063390401,2247.5343227994786,11173620.77964747,75455.36826065098,52923930.705574945,19005785.9375337,723567.8529075353,382207.8620788018,722888.1281387958,12072.455956086853,2984.9769249196042,13841198.139180414,90389.04039103884,790.1310235406796,19976.950542361097,5038.142857142857,183.28571428571428,11115.510204081633,17659.14285714286
2021-04-28,20345.516989939504,14446.30548671548,28328.83405669546,5230.932616198397,3794.384880874575,7139.003263401694,281.146885708324,204.11717609789062,381.4541704254805,12384.102298454243,9370.672691597472,16604.456677887727,0.2647359738217762,0.002492250235384354,0.027033507476526334,0.5029771382063651,0.2477171485350254,0.013764444444444447,50363738.78248767,18740448.47664393,596119.7107276607,325512.92130301776,621130.5611806057,10399.941108361494,2593.4806377749023,12464702.46809586,83113.71533658613,48412779.13310837,17700233.96151493,502710.60644849646,276384.82072763034,533471.4289445803,8856.070678755023,2244.5109811390053,10566451.86615742,75254.08877917744,52864242.40607808,19804548.345815543,707575.7426205169,380239.69469627814,724978.0114838326,12109.848904952583,2991.4590235016526,13843269.55110289,90897.8908988848,1810.372111704735,19618.658101998175,5036.714285714285,175.42857142857142,10877.95918367347,17183.14285714286
2021-04-29,20001.27813870988,14233.276293842468,27912.539765425026,5227.901572800953,3811.995114580729,7112.522761510693,277.73018768478954,201.55396514805366,377.91843798326073,12183.494710412653,9328.754170238473,16378.959645675062,0.260336142693223,0.0024741910824572716,0.026840440678934513,0.5052356144998107,0.24971976087264086,0.011218333333333321,49902649.53281539,19338383.925615065,581333.9185833824,320905.70030174317,615529.1923892391,10347.452599865981,2595.9292578300197,12352736.484831493,83418.03047359912,48027091.29582167,18364970.770603992,489293.3605998027,274665.3966478205,530468.6273097681,8878.300701819842,2264.287819832499,10462752.871910542,76149.41592810358,52493083.20577478,20428439.659489486,691191.3071342966,375537.7054510101,719427.9641915861,12099.800872326092,3023.727841327085,13594853.203781454,90835.20206224224,1432.4763932882597,19185.167539888407,5033.571428571428,174.14285714285714,10623.673469387755,16805.571428571428
2021-04-30,19627.66426391095,14044.234914024591,26879.503209189177,5218.162556656926,3771.206786701915,7132.4114523311855,273.456550399581,197.19146769054373,371.8326848050239,11949.270897667202,9141.748053628944,15803.784861463306,0.25478199601677193,0.002456750469521785,0.02658699209983022,0.5073392700476345,0.25181497586783497,0.009160555555555571,49543860.63816334,19806020.451488778,565728.2813995759,316415.4987003477,607981.5108366078,10285.351173716534,2599.7589051856853,12271444.97806491,83677.68866016189,47623293.49731222,18820743.576222442,477091.908069518,273448.6681311761,528121.2074137444,8886.832875999648,2268.7382214719746,10452478.112164719,76342.43673341445,52003676.389975436,20883478.833765503,664990.6139659132,368764.631728107,702788.0945027353,12004.981713033469,3024.498596721963,13573164.069618862,90837.51102182582,1027.4680751007847,18705.103286431568,5018.0,166.85714285714286,10370.0,16273.714285714286
2021-05-01,19250.457543599005,13570.70437900554,26607.122193490915,5200.9748177587835,3713.116020552815,7186.731380795951,268.0732546425078,190.35128542472637,370.1222954648038,11710.138563795137,8879.862878061818,15581.567715322948,0.2487636796252739,0.0024436696674140796,0.026290616025085586,0.5100726369446391,0.2539378833300386,0.004577222222222229,49439374.78365897,19970122.661160935,550217.482260618,312132.0769505933,599003.7606119522,10196.53759298457,2599.8900210646934,12240556.33900963,84074.18033490083,47485935.4528202,19018590.717999082,459732.72613964695,268756.96749788633,520159.59392127977,8725.9339139545,2267.63907696835,10415919.942445138,76417.86994214886,52089555.63249348,21069650.265989803,654504.520825306,363058.71277922275,695884.4338735383,11957.413183346023,3026.4107115904,13574542.887867223,91190.76059131385,689.4741254373672,18211.456053430727,5003.0,166.85714285714286,10115.510204081633,15789.42857142857
2021-05-02,18812.010086952883,13499.832098414217,25366.19866744614,5179.029175429527,3727.2062344464034,7062.827354452373,262.4111292904356,189.09165161200704,357.55109841425934,11422.77367446616,8751.011770084186,15062.431470880076,0.24302905613497242,0.0024316202472907276,0.02606200192328691,0.514367925993766,0.25650837785964825,0.0038900000000000046,49404070.70170908,20082079.19621159,532297.5570173503,306881.10695711215,587199.7121668789,10068.724960685622,2590.8782675226566,12198917.279853597,84394.55857023846,47449376.060481235,19147089.241552323,446746.66149411653,267143.7812973299,512193.44119891716,8626.339720298694,2265.6981192397748,10346004.295658294,77045.46769609179,52016658.15111432,21123433.05247491,623679.1282888072,353507.6875380664,671828.1393357725,11717.929186664474,3006.763395764511,13586392.22898581,91475.09758169211,1719.4679246587598,17722.4087908332,4973.857142857143,156.28571428571428,9871.632653061226,15153.857142857143
2021-05-03,18311.07289188006,13206.065052185253,24667.658021210176,5147.936496372198,3744.7580432309746,7036.020283248506,256.43707957765554,186.88449235171424,352.8711828111076,11132.446811284413,8559.079983561018,14758.888537219875,0.23712380890110968,0.00241953832900509,0.02583114207264493,0.5185563618091176,0.2589135552245376,0.00571277777777778,49316708.93472942,20299521.251117367,513310.121185233,300660.9029228042,575132.7989843241,9927.438703889959,2576.5092730250512,12106205.743801005,84787.37096474001,47279200.954451196,19339833.46256581,434204.0121856323,264047.08174955717,506716.4744616628,8579.79877539728,2259.676864213664,10321442.095776908,77752.7448832274,51898303.05801699,21334365.767168514,603633.0447103679,349373.69722600834,662928.1637142079,11613.921043001803,2986.2862779642305,13562174.23283762,91841.3589399942,1247.5344120511716,17237.3698877646,4936.285714285715,149.57142857142858,9629.38775510204,14610.42857142857
2021-05-04,17744.527916268773,12845.488823732941,23864.945064535008,5122.261072623219,3718.286840173808,6970.151167640549,251.08160248355915,181.84160276396528,342.8119809358593,10868.112805029508,8325.391688185959,14344.313115353789,0.2318001879909215,0.00240766639191608,0.025626683571892836,0.5228043886223602,0.26094868080518796,0.010461666666666656,48966510.41434641,20830236.492454167,493548.8772241799,293355.10966212495,564245.1567168945,9797.662728350213,2563.6995172584625,11963736.032738551,85211.46908217526,46812253.40114267,19826457.2113573,419351.47032099916,257495.01174000333,498667.30305131996,8431.921237968878,2252.346183163092,10231429.54464186,77804.33323514654,51572041.45924499,21902070.593047787,580807.6754181916,336289.1176042367,645307.946329325,11371.498775070104,2982.0224194642683,13480887.877504125,92219.80975040291,858.1815840771993,16743.827209538842,4886.428571428572,146.0,9401.632653061226,14022.285714285714
2021-05-05,17121.871495058618,12429.567195292037,22915.08790002198,5088.211383295816,3710.2618047511805,6802.784319183685,245.85528578333637,179.2986459932609,331.9944268945597,10587.349700067887,8155.451366325545,13970.96092764526,0.22675237916654106,0.0023964824518268105,0.025439528499365816,0.5264954873096521,0.2628067344052616,0.013326111111111111,48512287.38990071,21520001.293913826,472863.2553090242,284880.06169101247,552233.8423549312,9664.301985371518,2550.3967531386843,11769468.348622741,85680.45972603603,46487749.31344289,20519245.250206027,401562.4676981761,251699.11292700417,489861.74577654706,8321.365833063976,2248.4662686088627,10098757.793546973,78887.14222675511,51008401.548368566,22416838.82966814,554808.1175961146,327815.03559811943,630421.5755037821,11153.628540324798,2971.2985378039657,13312291.694013476,92065.72378553786,1762.519171313541,16230.944730651488,4829.0,135.71428571428572,9178.163265306122,13500.42857142857
2021-05-06,16549.31165029624,11941.536765473087,22226.054059718514,5046.933715810691,3736.7206334707803,6759.045695158898,240.67121885884114,177.75180403660588,326.6077956199265,10308.842359865144,7958.58873382177,13643.418405976,0.2221366076680792,0.0023863953197841036,0.02524710916273674,0.5294379904017685,0.2643816930664878,0.01117833333333331,48168299.04612976,22074414.88669932,454327.8706713202,277169.90339085506,539979.8115174491,9532.624797062224,2536.153402787221,11597641.334839704,86133.4207165369,45879386.634148344,21107424.240405798,385344.52571460005,244994.88824635177,480683.3993394167,8266.434491322563,2246.960619758843,9952815.002522783,79553.34942363211,50623211.66646656,23022109.51597448,536432.0373920071,321506.92155480885,622765.2710764175,11017.124394898414,2937.9601558050263,13195717.518409578,92942.52988448522,1358.487365243783,15697.646651697834,4764.857142857143,131.42857142857142,8926.122448979591,13140.285714285714
2021-05-07,15986.515274421246,11599.537428913869,21346.97456177701,5005.06351315441,3714.675729557999,6604.830007068989,235.63351757808374,175.26174267819533,315.058256532924,10034.07481159044,7756.836719095027,13197.071947979306,0.21716866968919507,0.0023791697404583847,0.025051497343273166,0.5321158746490791,0.26596601427448713,0.00932,47906358.16241934,22515130.47383446,436263.10514276096,269571.4468966809,527183.6347444265,9405.965413933875,2522.841812544808,11457412.306180649,86585.30163151213,45628902.75176621,21545262.325456228,374433.32604410575,240615.9474585067,471134.0445511863,8215.32816210542,2235.288882667739,9927439.027596826,79749.55990035525,50222170.35198593,23487394.802519362,514501.76338034554,312416.20366507414,606991.0687802322,10795.530066169962,2922.6252444036527,13172356.114761597,92815.37979371566,986.6912467863939,15152.03557826154,4704.0,128.57142857142858,8666.122448979591,12661.285714285714
2021-05-08,15474.20885229107,11335.448751991005,20427.56521740324,4955.307832023033,3705.7056891863317,6535.823498472019,230.68893062070725,171.05139289349916,309.0267742970204,9753.009069842083,7550.307858112639,12866.136884202428,0.2120440131583614,0.0023729461996361005,0.024859977544228286,0.5340041288386527,0.2677092488893306,0.004937222222222246,47869491.88934681,22682823.44287515,419532.7828677784,263038.18593705713,513760.54540015175,9279.530933215427,2513.725328001258,11363338.072788762,87045.92129804958,45397620.683933236,21672436.47183232,359927.7857846606,233480.15239726644,457561.5582809365,8106.623434782068,2224.0773022723733,9819754.886683187,80395.62380548034,50078791.297087565,23641196.756954834,490156.53579398704,302483.25183510233,590517.2599110231,10634.463661349757,2899.752081709001,13162547.839665689,93420.12452757785,678.6739657530158,14613.892145499518,4633.142857142857,117.71428571428572,8401.224489795919,12017.42857142857
2021-05-09,14939.305681948035,10975.07215084758,19747.975664752223,4896.92616551008,3628.811726296624,6518.766627396891,225.40422172550313,167.90437730432592,305.77083575131667,9467.907551444587,7391.54848638959,12475.150026850339,0.20683581401335097,0.0023675271467332912,0.02463320951398266,0.5351586021153273,0.2694241378544515,0.004049444444444434,47834784.08359516,22808227.750648372,402452.59882515884,256400.69860938282,499883.7903774612,9150.420354179016,2503.1834426404025,11310278.39011034,87459.56704583972,45266232.57980119,21874927.68568189,347368.71118391806,230138.96961586698,449871.25482460845,7998.390329136128,2210.9368421461013,9914436.384612082,80864.04681986046,49930944.72731313,23841521.88490383,472856.0992245776,297721.1103064515,579322.4666190094,10549.949534355454,2901.832820763662,13111608.027328387,93787.84393917311,1755.2311086690336,14097.778425973336,4566.285714285715,112.14285714285714,8146.326530612244,11428.42857142857
2021-05-10,14357.603500385178,10771.590895806006,18781.2844144021,4818.850500704441,3597.662960408119,6355.072239952216,219.94035775402006,165.45765771671333,294.50571234330573,9184.725249973786,7178.629554212253,12048.88934670069,0.20290792826733886,0.00236081425592105,0.024437367465209966,0.5354179726184112,0.270519219208865,0.006776666666666686,47654168.496580094,23094676.84176599,385216.29926167073,248725.68541682823,486311.302707212,9000.165753006584,2490.0576696935095,11242968.903978743,87813.51176032196,44983393.114769466,22083848.897401452,332391.92970938334,222449.60006727304,437035.4895929498,7851.9707782215755,2207.817538853739,9841522.439640108,81806.83006003265,49727626.631845534,24070457.280421857,448370.67756447685,286421.57393092354,558927.6954639395,10260.194396204817,2861.896878549413,13162548.793154273,94279.80857641998,1329.4158123098864,13592.679226302314,4493.142857142857,105.28571428571428,7884.897959183674,10642.0
2021-05-11,13737.996210079365,10335.064562436763,17918.957851254632,4727.50942400665,3558.5572442131556,6231.378708232853,213.6874664115281,162.80195427023764,284.465563059749,8873.35928763113,6962.032602811071,11725.59610792258,0.1990928266583268,0.002350143527011587,0.024203482394189273,0.5354651493314534,0.27194271691877137,0.012334444444444436,47204143.68315238,23707225.007020984,366662.74406928016,239517.55687258323,471958.3711401226,8828.790127441735,2472.4714019258686,11122605.199100442,88102.27227661062,44434733.4333677,22697768.40721123,318930.1618876296,215478.2852006925,424810.2595093851,7784.803973628114,2209.684254772687,9813395.467503529,81801.35124790101,49323234.018915854,24647713.53508171,429311.962374049,278987.62278856756,548822.6429770429,10094.029957601751,2840.146188996262,12963665.142936217,94600.02848784222,921.4800660028784,13075.75347657533,4423.142857142857,93.28571428571428,7575.714285714285,9886.42857142857
2021-05-12,13083.623205503434,10086.830954563815,16627.137407402526,4625.520087241721,3451.8554224089735,6118.178508498965,207.41354151146828,158.6936365930473,277.2601124300925,8556.695630074944,6787.025718986206,11265.536179902176,0.19540924590147485,0.0023371718288887596,0.024007785813143195,0.5353965547266382,0.2731911825809714,0.015207777777777782,46587637.954636194,24498272.985351577,347601.92636203056,229793.25135449765,457641.55657648755,8639.428189080169,2450.196025431097,10991205.605664602,88411.82238149692,43774164.55944333,23483138.513847984,303670.14155639714,208351.30354679603,414148.30886178964,7613.701430327595,2189.0615313596386,9743454.665048737,82833.60792106547,48544114.69678445,25479430.365444686,397137.7284992924,265680.9453014499,527307.1593357923,9925.515847830155,2838.820731946019,12979134.38750969,95126.85973501341,599.50331412618,12524.140558156481,4350.0,92.85714285714286,7231.020408163265,9430.714285714286
2021-05-13,12539.260878355426,9549.360256129905,15898.85484486979,4502.514019282477,3423.405419628009,5942.786760896363,200.49976063178138,155.73997585848042,263.50850326046515,8217.112376848065,6350.54492917725,10930.106237747214,0.1908196886265712,0.002317129721706747,0.023781245592373074,0.5340424913140109,0.2738502770859711,0.005125000000000024,46410574.94081213,24677364.87103879,332337.675200179,222955.11039528478,443280.7699473295,8431.003323731875,2423.1151039661318,11025666.385122675,88805.85107663456,43352285.929369345,23629268.242901023,289259.5858741578,201328.20013598428,400545.73454886064,7478.108638081031,2170.414997534129,9770052.649564713,83234.4910549535,48532979.29150572,25689239.355854623,380834.94985720963,257653.52795560562,511436.722657723,9610.191829362137,2810.1535945556525,13038219.642719906,95403.72502889516,1736.2320014816814,11923.758502321458,4276.428571428572,88.71428571428571,6920.61224489796,9116.857142857143
2021-05-14,11929.864190617833,9056.230113243502,15273.578932564109,4368.565311221558,3362.519901582805,5734.700986677435,192.71560896608418,151.0000547067089,253.9742911878114,7862.235583308264,5758.549528023154,10561.309983240664,0.18623859042937393,0.0022874021435323115,0.023489389394095717,0.5324681910269199,0.2739370337278837,0.008259444444444418,46039058.36616734,25041398.400707323,316086.2289622874,215746.98184414755,429648.7395941143,8204.368608003284,2393.5261081766052,11070259.800810467,89334.30219607969,42660883.59885451,23877348.434972,277088.09789910837,194713.27605680178,385701.9953636917,7335.250535176254,2162.579405893808,9781597.173878001,83558.37818379613,48261100.27514363,26126424.658669837,363954.14534641523,249509.29944671216,498431.46738562686,9382.13989218779,2732.7501145073793,13634287.159850849,95653.48190722399,1232.241439574783,11293.312523162971,4195.142857142857,79.85714285714286,6624.693877551021,8637.0
2021-05-15,11359.500800232583,8673.598237527895,14745.610822068023,4239.361109515821,3323.8458654041133,5533.515356099192,184.95975468906215,144.74688249289312,240.16156294175082,7512.965632129323,5386.836937321164,10173.911142164561,0.18230579220736884,0.0022549998145454534,0.023193315736505647,0.5316012713109308,0.27350164955302736,0.004875000000000011,45834596.69313034,25178856.861473065,301453.3543539824,209298.0851610914,416461.5437919522,7974.700848742405,2363.0387813244633,11171535.31114417,89931.73086082812,42446964.77878737,24002419.286619995,264866.2480779898,188191.9128146779,372790.72275487526,7154.830733101625,2138.502286814271,9748172.97870617,83951.51795078517,48218774.441577785,26342603.208112273,351863.58625431353,244018.8172984093,487642.0458407502,9048.91718228754,2707.9863187653,13802821.746716933,96057.22401845135,788.0278705198191,10679.863513690807,4111.571428571428,73.71428571428571,6335.918367346939,8149.571428571428
2021-05-16,10809.170814249343,8272.298256457998,13887.972919299744,4104.876607084405,3259.039622153305,5415.7010903575265,177.29312282107645,140.5666399609044,232.394079708742,7168.884039793373,5149.173897572982,9673.920200525417,0.17817039909154395,0.0022197693857710097,0.022926513460659156,0.5308187215002212,0.2724792238338155,0.003985555555555533,45669366.62498186,25254346.29308359,287925.28851127904,203259.88120248241,403695.3166028635,7733.104430610581,2326.3231795448087,11293623.795524284,90488.78985921445,42335706.47186614,24098253.94205964,250886.49532062083,181910.70708751728,360406.07523432444,6979.685644681647,2111.264680481452,9809228.379857875,84532.81476953968,48117461.16409394,26415549.795237735,331161.63537026395,234524.70804235924,466550.770764067,8823.23506422404,2670.510897902139,13815625.758605197,96668.79437366864,1700.2804896005393,10114.698951146236,4016.142857142857,68.0,6019.795918367347,7604.428571428572
2021-05-17,10257.508728763032,7755.341597013196,13303.85090843766,3967.2867094581006,3180.593897309721,5205.049154636044,170.05273851006265,135.9295046230653,220.51558249933245,6842.680511034657,4918.7502857036025,9516.723755245228,0.1747030595240409,0.002186327489144918,0.022699193099020177,0.5295663444539997,0.27121809106262496,0.0063088888888889055,45398959.789889686,25474970.90762924,274501.08448307076,196752.92590207726,391220.0107834061,7491.576364333544,2285.1502296246317,11375838.145261519,90996.25064199009,42127006.52445458,24217385.869009785,239861.6280730969,174867.62856269768,348043.72291028034,6788.651470636834,2077.0759051870923,9789695.495361716,85098.10139494015,48046520.75278978,26647192.946980067,319391.9303842133,227213.8652275156,455038.84143740835,8553.596388370068,2580.7303951195577,13844933.938449223,97101.45267798365,1196.1242380669241,9594.322506165498,3921.142857142857,66.71428571428571,5690.61224489796,7360.0
2021-05-18,9696.396211812797,7274.957351708181,12828.272821715706,3826.2831296709915,3084.734429317302,4989.669642903944,162.9867493469773,132.78527668692828,212.17015370954584,6523.834808167589,4666.880648970029,8994.545052818681,0.1710047594870308,0.0021536345922070006,0.022485946316226045,0.5278809313590309,0.2700663645445637,0.008846111111111127,45029851.99106892,25834347.547425423,260591.76009559497,189759.4351072635,378652.60614395223,7248.382925710567,2239.6959589733924,11419069.60962585,91455.31235455348,41784707.4257322,24487977.029655144,225864.12546574106,168676.4939827834,336285.4181229324,6595.2249753216,2048.6837227813103,9746062.299205238,85408.46532915044,47747495.576550685,26999367.058749385,306981.71353230806,220040.22887049356,438362.117448906,8270.630631895812,2523.5149407740046,13867037.22882213,97620.39536216689,744.5460490849973,9098.378806199455,3819.428571428572,62.142857142857146,5434.693877551021,7112.0
2021-05-19,9152.109165008113,6863.558723809809,11911.902298161105,3681.054139785111,2988.075846819062,4724.895819579481,155.26359861698808,126.6745052720397,201.01808233819048,6193.6466601995,4478.818006834176,8517.828302083697,0.16761281472688658,0.002114992636949799,0.02218330188450458,0.5259309713508333,0.2685592575526252,0.009687777777777778,44649624.64412968,26226550.529588953,247344.2896127613,182765.63404678492,366056.041519597,6999.120303431582,2191.4875291859116,11439973.44844456,91873.3078644442,41468480.544283554,24782549.058551773,214054.92043069954,161561.21184091555,324802.6306606388,6405.838244522393,2007.2225373217675,9741048.357199943,85922.67018151695,47514670.83220738,27398913.92549973,286551.7042895007,210411.62269011312,422355.3131306669,7920.553855846497,2418.47291348879,13803051.442580504,98060.21876284765,1718.0368454097681,8623.84701171649,3713.714285714286,57.71428571428572,5241.224489795918,6700.0
2021-05-20,8641.775579141442,6408.374006881174,11416.44651297825,3537.682542850397,2864.0546510093877,4438.554712589939,147.49652102024996,120.28630944525688,188.3990367040304,5872.799674160915,4210.102862549322,8109.150249425281,0.1641809404219902,0.0020764817040283797,0.02185917923607295,0.524289225600625,0.26710629596783647,0.008019999999999984,44378612.812959015,26507370.80426257,234822.4869056237,175932.99295029056,353530.6657631313,6747.578187969881,2141.292417539706,11462100.11934509,92200.62707853789,41320048.75241923,25064497.810847282,201707.03979593102,154303.22542602237,310755.05418033164,6131.377392631762,1974.7052942157927,9671354.999501055,86639.13521211992,47292932.76498751,27644848.348674152,273718.16058992443,201487.41949498505,404890.2887707789,7524.211934999317,2335.4049521410243,13589092.798522,98351.53326770215,1208.968465210989,8186.870148922472,3604.714285714286,54.285714285714285,5013.265306122449,6315.857142857143
2021-05-21,8182.01623640947,5946.470670228385,10921.892830065042,3399.7095813867227,2804.757458040932,4153.079821081716,139.45736617155094,115.1780690915186,173.49063064111274,5561.815856621328,4012.0671727145036,7547.77221506161,0.16081716259702394,0.0020391133946109368,0.021480684681194302,0.5236588896678939,0.266266251879202,0.007247777777777778,44174521.68569849,26732059.90433764,223030.89969815957,169222.947029525,340945.718818308,6492.221651279193,2090.602803024797,11472675.491515802,92445.2805439689,41071305.40474096,25380892.386448853,189401.26702994225,148278.5763078048,298450.6684962318,5977.796547446564,1940.3478497314188,9687073.03930434,86486.0518779945,47157192.81912388,27971615.69931742,261372.77948318922,194104.63594847516,390038.07664027874,7092.906524642985,2257.22846164517,13627522.662891898,98495.30573546902,766.6435301673318,7789.606662093176,3493.285714285714,49.285714285714285,4753.061224489796,5781.714285714285
2021-05-22,7750.326866646093,5569.01972973611,10422.078462829097,3275.408794283557,2705.071570607718,3997.9430917720724,132.06800293460935,108.2239572657333,160.38280890778384,5266.232887628279,3823.8195088935195,7124.200110627015,0.15775348125062102,0.0020074994466690228,0.02113320089593819,0.5241229558092874,0.2654864813628559,0.004560555555555524,44136570.30690607,26800126.371955097,211884.13108809903,162788.55229772063,327909.9837590469,6249.313749721316,2040.3624827624458,11473296.594290715,92645.52630535868,40984047.10600985,25365604.427216966,178559.1774835588,142242.54316036505,287846.15734626877,5755.7826951287725,1899.1209931835015,9724114.426642878,87252.04028337616,47143225.69822087,28096762.13757212,249233.00590729,186045.6664829158,375050.76694396127,6824.211750644176,2206.5985089280894,13580798.901439052,98672.58556029522,1754.7629348315736,7414.610139393427,3393.428571428572,46.142857142857146,4455.102040816326,5171.857142857143
2021-05-23,7345.523836026266,5263.077509980901,10038.099083330411,3160.5541356660037,2650.1897151058142,3809.7091197188106,125.11234075472271,105.03375602975893,149.02507784109804,4987.117505860473,3656.665621273363,6667.698073734886,0.15495543824668798,0.0019812343445992724,0.02080658009729229,0.5256102026296778,0.2650253057817298,0.0036683333333333394,44160309.11844614,26823513.092583608,201166.77443078195,156353.47942805738,314647.1238659286,6013.114128784888,1992.299597582023,11456726.000467815,92847.92015187039,40997197.390445694,25452695.336162657,169758.26910523756,136064.4895748501,275398.58259737794,5597.677168954037,1858.5779458775498,9716557.737881115,87679.88752332733,47079844.49566337,28118738.292700462,240094.45314372962,180035.43085416715,360475.1329438759,6463.36093860914,2130.3936284040687,13583983.028548349,98902.9517299838,1331.078184034599,7035.305900450143,3293.0,42.57142857142857,4160.408163265306,4756.714285714285
2021-05-24,6944.146349746397,4988.735007437815,9445.95568257139,3046.3641509731337,2555.1536248940047,3652.343363564098,118.52481536869526,99.46810254497076,141.70214570620448,4724.675356415294,3488.1292791298474,6325.152864418647,0.15207452484519093,0.001957406394830657,0.020502788091592696,0.5269694657860104,0.26459811412506895,0.003977777777777795,44185304.83794516,26851903.484952733,190481.56251060028,149848.10569038344,301717.8349430117,5780.912080796325,1944.3564314527907,11433607.063276479,93036.17192095591,41040474.708042845,25377728.867305897,160697.9352026566,130167.43055107098,262314.18043112097,5404.793303524388,1823.7674261392735,9678305.214434935,87222.20368254915,47178436.94647637,28106555.404044356,225664.48980909152,172006.09737204848,343948.8432750918,6241.184515828191,2086.8942857855072,13518587.849742921,99000.8539580856,924.664141122566,6625.0333680399835,3185.428571428572,37.285714285714285,3893.469387755102,4522.428571428572
