date,disease,country,region_id,region_name,signal_type,value,population,source,is_smoothed,is_imputed,quality_flag
2023-07-20,COVID-19,Germany,DE,Germany,reported_cases,38441537,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-07-21,COVID-19,Germany,DE,Germany,reported_cases,38441798,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-07-22,COVID-19,Germany,DE,Germany,reported_cases,38441999,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-07-23,COVID-19,Germany,DE,Germany,reported_cases,38441999,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-07-24,COVID-19,Germany,DE,Germany,reported_cases,38441999,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-07-25,COVID-19,Germany,DE,Germany,reported_cases,38442352,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-07-26,COVID-19,Germany,DE,Germany,reported_cases,38442657,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-07-27,COVID-19,Germany,DE,Germany,reported_cases,38443058,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-07-28,COVID-19,Germany,DE,Germany,reported_cases,38443500,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-07-29,COVID-19,Germany,DE,Germany,reported_cases,38443816,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-07-30,COVID-19,Germany,DE,Germany,reported_cases,38443816,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-07-31,COVID-19,Germany,DE,Germany,reported_cases,38443816,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-01,COVID-19,Germany,DE,Germany,reported_cases,38444315,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-02,COVID-19,Germany,DE,Germany,reported_cases,38444766,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-03,COVID-19,Germany,DE,Germany,reported_cases,38445136,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-04,COVID-19,Germany,DE,Germany,reported_cases,38445481,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-05,COVID-19,Germany,DE,Germany,reported_cases,38445829,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-06,COVID-19,Germany,DE,Germany,reported_cases,38445829,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-07,COVID-19,Germany,DE,Germany,reported_cases,38445829,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-08,COVID-19,Germany,DE,Germany,reported_cases,38446342,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-09,COVID-19,Germany,DE,Germany,reported_cases,38446895,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-10,COVID-19,Germany,DE,Germany,reported_cases,38447398,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-11,COVID-19,Germany,DE,Germany,reported_cases,38447869,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-12,COVID-19,Germany,DE,Germany,reported_cases,38448327,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-13,COVID-19,Germany,DE,Germany,reported_cases,38448327,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-14,COVID-19,Germany,DE,Germany,reported_cases,38448327,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-15,COVID-19,Germany,DE,Germany,reported_cases,38449128,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-16,COVID-19,Germany,DE,Germany,reported_cases,38449843,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-17,COVID-19,Germany,DE,Germany,reported_cases,38450722,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-18,COVID-19,Germany,DE,Germany,reported_cases,38451500,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-19,COVID-19,Germany,DE,Germany,reported_cases,38452241,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-20,COVID-19,Germany,DE,Germany,reported_cases,38452241,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-21,COVID-19,Germany,DE,Germany,reported_cases,38452241,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-22,COVID-19,Germany,DE,Germany,reported_cases,38453379,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-23,COVID-19,Germany,DE,Germany,reported_cases,38454482,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-24,COVID-19,Germany,DE,Germany,reported_cases,38455412,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-25,COVID-19,Germany,DE,Germany,reported_cases,38455412,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-26,COVID-19,Germany,DE,Germany,reported_cases,38455412,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-27,COVID-19,Germany,DE,Germany,reported_cases,38455412,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-28,COVID-19,Germany,DE,Germany,reported_cases,38455412,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-29,COVID-19,Germany,DE,Germany,reported_cases,38458543,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-30,COVID-19,Germany,DE,Germany,reported_cases,38459652,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-08-31,COVID-19,Germany,DE,Germany,reported_cases,38460722,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-01,COVID-19,Germany,DE,Germany,reported_cases,38461737,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-02,COVID-19,Germany,DE,Germany,reported_cases,38462711,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-03,COVID-19,Germany,DE,Germany,reported_cases,38462711,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-04,COVID-19,Germany,DE,Germany,reported_cases,38462711,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-05,COVID-19,Germany,DE,Germany,reported_cases,38463985,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-06,COVID-19,Germany,DE,Germany,reported_cases,38465430,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-07,COVID-19,Germany,DE,Germany,reported_cases,38466851,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-08,COVID-19,Germany,DE,Germany,reported_cases,38468165,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-09,COVID-19,Germany,DE,Germany,reported_cases,38469495,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-10,COVID-19,Germany,DE,Germany,reported_cases,38469495,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-11,COVID-19,Germany,DE,Germany,reported_cases,38469495,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-12,COVID-19,Germany,DE,Germany,reported_cases,38471341,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-13,COVID-19,Germany,DE,Germany,reported_cases,38473088,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-14,COVID-19,Germany,DE,Germany,reported_cases,38475022,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-15,COVID-19,Germany,DE,Germany,reported_cases,38476409,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-16,COVID-19,Germany,DE,Germany,reported_cases,38477773,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-17,COVID-19,Germany,DE,Germany,reported_cases,38477773,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-18,COVID-19,Germany,DE,Germany,reported_cases,38477773,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-19,COVID-19,Germany,DE,Germany,reported_cases,38479487,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-20,COVID-19,Germany,DE,Germany,reported_cases,38481456,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-21,COVID-19,Germany,DE,Germany,reported_cases,38483159,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-22,COVID-19,Germany,DE,Germany,reported_cases,38484922,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-23,COVID-19,Germany,DE,Germany,reported_cases,38486260,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-24,COVID-19,Germany,DE,Germany,reported_cases,38486260,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-25,COVID-19,Germany,DE,Germany,reported_cases,38486260,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-26,COVID-19,Germany,DE,Germany,reported_cases,38488116,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-27,COVID-19,Germany,DE,Germany,reported_cases,38490086,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-28,COVID-19,Germany,DE,Germany,reported_cases,38491696,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-29,COVID-19,Germany,DE,Germany,reported_cases,38493206,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-09-30,COVID-19,Germany,DE,Germany,reported_cases,38494789,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-01,COVID-19,Germany,DE,Germany,reported_cases,38494789,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-02,COVID-19,Germany,DE,Germany,reported_cases,38494789,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-03,COVID-19,Germany,DE,Germany,reported_cases,38496870,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-04,COVID-19,Germany,DE,Germany,reported_cases,38496870,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-05,COVID-19,Germany,DE,Germany,reported_cases,38499628,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-06,COVID-19,Germany,DE,Germany,reported_cases,38502170,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-07,COVID-19,Germany,DE,Germany,reported_cases,38504530,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-08,COVID-19,Germany,DE,Germany,reported_cases,38504530,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-09,COVID-19,Germany,DE,Germany,reported_cases,38504530,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-10,COVID-19,Germany,DE,Germany,reported_cases,38507549,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-11,COVID-19,Germany,DE,Germany,reported_cases,38510163,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-12,COVID-19,Germany,DE,Germany,reported_cases,38512636,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-13,COVID-19,Germany,DE,Germany,reported_cases,38514765,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-14,COVID-19,Germany,DE,Germany,reported_cases,38517291,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-15,COVID-19,Germany,DE,Germany,reported_cases,38517291,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-16,COVID-19,Germany,DE,Germany,reported_cases,38517291,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-17,COVID-19,Germany,DE,Germany,reported_cases,38520517,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-18,COVID-19,Germany,DE,Germany,reported_cases,38523251,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-19,COVID-19,Germany,DE,Germany,reported_cases,38526032,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-20,COVID-19,Germany,DE,Germany,reported_cases,38528337,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-21,COVID-19,Germany,DE,Germany,reported_cases,38530760,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-22,COVID-19,Germany,DE,Germany,reported_cases,38530760,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-23,COVID-19,Germany,DE,Germany,reported_cases,38530760,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-24,COVID-19,Germany,DE,Germany,reported_cases,38534759,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-25,COVID-19,Germany,DE,Germany,reported_cases,38538595,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-26,COVID-19,Germany,DE,Germany,reported_cases,38542026,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-27,COVID-19,Germany,DE,Germany,reported_cases,38545062,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-28,COVID-19,Germany,DE,Germany,reported_cases,38548226,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-29,COVID-19,Germany,DE,Germany,reported_cases,38548226,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-30,COVID-19,Germany,DE,Germany,reported_cases,38548226,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-10-31,COVID-19,Germany,DE,Germany,reported_cases,38553102,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-01,COVID-19,Germany,DE,Germany,reported_cases,38555591,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-02,COVID-19,Germany,DE,Germany,reported_cases,38558167,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-03,COVID-19,Germany,DE,Germany,reported_cases,38562821,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-04,COVID-19,Germany,DE,Germany,reported_cases,38567042,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-05,COVID-19,Germany,DE,Germany,reported_cases,38567042,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-06,COVID-19,Germany,DE,Germany,reported_cases,38567042,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-07,COVID-19,Germany,DE,Germany,reported_cases,38572355,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-08,COVID-19,Germany,DE,Germany,reported_cases,38576499,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-09,COVID-19,Germany,DE,Germany,reported_cases,38581052,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-10,COVID-19,Germany,DE,Germany,reported_cases,38585984,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-11,COVID-19,Germany,DE,Germany,reported_cases,38589718,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-12,COVID-19,Germany,DE,Germany,reported_cases,38589718,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-13,COVID-19,Germany,DE,Germany,reported_cases,38589718,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-14,COVID-19,Germany,DE,Germany,reported_cases,38594840,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-15,COVID-19,Germany,DE,Germany,reported_cases,38599422,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-16,COVID-19,Germany,DE,Germany,reported_cases,38603958,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-17,COVID-19,Germany,DE,Germany,reported_cases,38608185,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-18,COVID-19,Germany,DE,Germany,reported_cases,38612462,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-19,COVID-19,Germany,DE,Germany,reported_cases,38612462,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-20,COVID-19,Germany,DE,Germany,reported_cases,38612462,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-21,COVID-19,Germany,DE,Germany,reported_cases,38618314,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-22,COVID-19,Germany,DE,Germany,reported_cases,38623319,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-23,COVID-19,Germany,DE,Germany,reported_cases,38627412,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-24,COVID-19,Germany,DE,Germany,reported_cases,38631794,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-25,COVID-19,Germany,DE,Germany,reported_cases,38635878,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-26,COVID-19,Germany,DE,Germany,reported_cases,38635878,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-27,COVID-19,Germany,DE,Germany,reported_cases,38635878,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-28,COVID-19,Germany,DE,Germany,reported_cases,38641986,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-29,COVID-19,Germany,DE,Germany,reported_cases,38646996,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-11-30,COVID-19,Germany,DE,Germany,reported_cases,38652262,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-01,COVID-19,Germany,DE,Germany,reported_cases,38656887,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-02,COVID-19,Germany,DE,Germany,reported_cases,38661095,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-03,COVID-19,Germany,DE,Germany,reported_cases,38661095,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-04,COVID-19,Germany,DE,Germany,reported_cases,38661095,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-05,COVID-19,Germany,DE,Germany,reported_cases,38666286,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-06,COVID-19,Germany,DE,Germany,reported_cases,38671711,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-07,COVID-19,Germany,DE,Germany,reported_cases,38678277,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-08,COVID-19,Germany,DE,Germany,reported_cases,38683782,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-09,COVID-19,Germany,DE,Germany,reported_cases,38688634,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-10,COVID-19,Germany,DE,Germany,reported_cases,38688634,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-11,COVID-19,Germany,DE,Germany,reported_cases,38688634,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-12,COVID-19,Germany,DE,Germany,reported_cases,38696556,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-13,COVID-19,Germany,DE,Germany,reported_cases,38703401,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-14,COVID-19,Germany,DE,Germany,reported_cases,38710586,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-15,COVID-19,Germany,DE,Germany,reported_cases,38716483,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-16,COVID-19,Germany,DE,Germany,reported_cases,38721994,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-17,COVID-19,Germany,DE,Germany,reported_cases,38721994,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-18,COVID-19,Germany,DE,Germany,reported_cases,38721994,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-19,COVID-19,Germany,DE,Germany,reported_cases,38730001,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-20,COVID-19,Germany,DE,Germany,reported_cases,38736375,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-21,COVID-19,Germany,DE,Germany,reported_cases,38742152,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-22,COVID-19,Germany,DE,Germany,reported_cases,38746957,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-23,COVID-19,Germany,DE,Germany,reported_cases,38751299,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-24,COVID-19,Germany,DE,Germany,reported_cases,38751299,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-25,COVID-19,Germany,DE,Germany,reported_cases,38751300,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-26,COVID-19,Germany,DE,Germany,reported_cases,38751300,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-27,COVID-19,Germany,DE,Germany,reported_cases,38751300,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-28,COVID-19,Germany,DE,Germany,reported_cases,38758005,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-29,COVID-19,Germany,DE,Germany,reported_cases,38762418,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-30,COVID-19,Germany,DE,Germany,reported_cases,38765656,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2023-12-31,COVID-19,Germany,DE,Germany,reported_cases,38765657,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-01,COVID-19,Germany,DE,Germany,reported_cases,38765659,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-02,COVID-19,Germany,DE,Germany,reported_cases,38765659,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-03,COVID-19,Germany,DE,Germany,reported_cases,38771210,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-04,COVID-19,Germany,DE,Germany,reported_cases,38775696,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-05,COVID-19,Germany,DE,Germany,reported_cases,38778685,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-06,COVID-19,Germany,DE,Germany,reported_cases,38780921,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-07,COVID-19,Germany,DE,Germany,reported_cases,38780921,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-08,COVID-19,Germany,DE,Germany,reported_cases,38780921,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-09,COVID-19,Germany,DE,Germany,reported_cases,38784494,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-10,COVID-19,Germany,DE,Germany,reported_cases,38786596,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-11,COVID-19,Germany,DE,Germany,reported_cases,38788696,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-12,COVID-19,Germany,DE,Germany,reported_cases,38790256,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-13,COVID-19,Germany,DE,Germany,reported_cases,38791727,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-14,COVID-19,Germany,DE,Germany,reported_cases,38791727,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-15,COVID-19,Germany,DE,Germany,reported_cases,38791727,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-16,COVID-19,Germany,DE,Germany,reported_cases,38793736,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-17,COVID-19,Germany,DE,Germany,reported_cases,38795352,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-18,COVID-19,Germany,DE,Germany,reported_cases,38796602,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-19,COVID-19,Germany,DE,Germany,reported_cases,38797637,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-20,COVID-19,Germany,DE,Germany,reported_cases,38798714,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-21,COVID-19,Germany,DE,Germany,reported_cases,38798714,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-22,COVID-19,Germany,DE,Germany,reported_cases,38798714,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-23,COVID-19,Germany,DE,Germany,reported_cases,38800361,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-24,COVID-19,Germany,DE,Germany,reported_cases,38801796,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-25,COVID-19,Germany,DE,Germany,reported_cases,38802657,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-26,COVID-19,Germany,DE,Germany,reported_cases,38803872,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-27,COVID-19,Germany,DE,Germany,reported_cases,38805188,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-28,COVID-19,Germany,DE,Germany,reported_cases,38805188,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-29,COVID-19,Germany,DE,Germany,reported_cases,38805188,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-30,COVID-19,Germany,DE,Germany,reported_cases,38806578,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-01-31,COVID-19,Germany,DE,Germany,reported_cases,38807773,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-02-01,COVID-19,Germany,DE,Germany,reported_cases,38808771,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-02-02,COVID-19,Germany,DE,Germany,reported_cases,38809615,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-02-03,COVID-19,Germany,DE,Germany,reported_cases,38810419,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-02-04,COVID-19,Germany,DE,Germany,reported_cases,38810419,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-02-05,COVID-19,Germany,DE,Germany,reported_cases,38810419,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-02-06,COVID-19,Germany,DE,Germany,reported_cases,38811632,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-02-07,COVID-19,Germany,DE,Germany,reported_cases,38811957,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-02-08,COVID-19,Germany,DE,Germany,reported_cases,38813442,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-02-09,COVID-19,Germany,DE,Germany,reported_cases,38814063,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-02-10,COVID-19,Germany,DE,Germany,reported_cases,38814825,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-02-11,COVID-19,Germany,DE,Germany,reported_cases,38814825,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
2024-02-12,COVID-19,Germany,DE,Germany,reported_cases,38814825,,RKI COVID-19-Todesfaelle_in_Deutschland,False,False,raw
